Date mutation,Nature mutation,Valeur fonciere,Code postal,Commune,Code departement,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain
14/10/2025,Vente,"650000,00",1700.0,BEYNOST,1,Maison,40.0,1.0,162.0
12/09/2025,Vente,"278000,00",1800.0,FARAMANS,1,Maison,85.0,4.0,218.0
05/03/2025,Vente,"80000,00",1380.0,SAINT-CYR-SUR-MENTHON,1,Appartement,55.0,3.0,221.0
11/06/2025,Vente,"423400,00",1290.0,BIZIAT,1,Maison,154.0,5.0,2820.0
18/12/2025,Vente,"771880,00",1170.0,CROZET,1,Maison,115.0,5.0,907.0
10/07/2025,Vente,"771600,00",1630.0,ST-GENIS-POUILLY,1,Maison,105.0,6.0,520.0
18/07/2025,Vente,"219000,00",1340.0,MARSONNAS,1,Maison,108.0,5.0,970.0
07/10/2025,Vente,"245000,00",1510.0,ARTEMARE,1,Maison,92.0,3.0,826.0
22/12/2025,Vente,"145000,00",1100.0,OYONNAX,1,Maison,90.0,4.0,122.0
18/07/2025,Vente,"423930,00",1150.0,LAGNIEU,1,Maison,140.0,5.0,530.0
28/04/2025,Vente,"239900,00",2300.0,CHAUNY,2,Maison,220.0,6.0,873.0
16/05/2025,Vente,"361500,00",1600.0,TREVOUX,1,Maison,91.0,4.0,404.0
20/08/2025,Vente,"219000,00",1300.0,CUZIEU,1,Maison,106.0,5.0,1420.0
23/04/2025,Vente,"75000,00",2300.0,CHAUNY,2,Maison,67.0,4.0,190.0
02/04/2025,Vente,"51000,00",2260.0,SAINT ALGIS,2,Maison,69.0,1.0,1110.0
23/01/2025,Vente,"59000,00",2100.0,SAINT QUENTIN,2,Maison,94.0,5.0,276.0
07/04/2025,Vente,"42880,00",2230.0,FRESNOY LE GRAND,2,Maison,150.0,6.0,298.0
25/08/2025,Vente,"369000,00",1600.0,TREVOUX,1,Maison,100.0,5.0,472.0
30/05/2025,Vente,"99000,00",2300.0,SINCENY,2,Maison,52.0,3.0,437.0
13/06/2025,Vente,"300000,00",1150.0,LAGNIEU,1,Maison,84.0,3.0,1345.0
28/01/2025,Vente,"265000,00",1290.0,SAINT-JEAN-SUR-VEYLE,1,Maison,145.0,5.0,2495.0
13/11/2025,Vente,"700000,00",1600.0,REYRIEUX,1,Maison,200.0,9.0,430.0
30/04/2025,Vente,"132300,00",1250.0,SAINT-JUST,1,Maison,139.0,5.0,908.0
29/08/2025,Vente,"356000,00",1600.0,REYRIEUX,1,Maison,87.0,4.0,873.0
17/06/2025,Vente,"86000,00",2350.0,GIZY,2,Maison,88.0,3.0,650.0
28/05/2025,Vente,"230000,00",2130.0,SAPONAY,2,Maison,150.0,4.0,1930.0
30/07/2025,Vente,"247000,00",1290.0,CORMORANCHE-SUR-SAONE,1,Maison,65.0,3.0,557.0
28/03/2025,Vente,"160000,00",2320.0,ANIZY LE GRAND,2,Maison,93.0,5.0,380.0
12/05/2025,Vente,"315000,00",1290.0,BIZIAT,1,Maison,272.0,9.0,1000.0
12/11/2025,Vente,"190000,00",1350.0,ANGLEFORT,1,Maison,110.0,4.0,345.0
09/05/2025,Vente,"74900,00",2350.0,EBOULEAU,2,Maison,88.0,3.0,430.0
15/09/2025,Vente,"186000,00",1500.0,AMBRONAY,1,Maison,120.0,3.0,60.0
31/03/2025,Vente,"67000,00",2170.0,ESQUEHERIES,2,Maison,51.0,3.0,840.0
22/09/2025,Vente,"317100,00",1120.0,LA BOISSE,1,Maison,91.0,4.0,214.0
11/09/2025,Vente,"750000,00",1280.0,PREVESSIN-MOENS,1,Maison,138.0,5.0,1661.0
16/04/2025,Vente,"412000,00",1120.0,NIEVROZ,1,Maison,96.0,4.0,802.0
12/09/2025,Vente,"558100,00",1240.0,LENT,1,Maison,188.0,4.0,1456.0
13/06/2025,Vente,"210000,00",1200.0,VILLES,1,Maison,120.0,3.0,230.0
19/02/2025,Vente,"242000,00",2520.0,FLAVY LE MARTEL,2,Maison,136.0,7.0,407.0
15/05/2025,Vente,"115000,00",1250.0,SIMANDRE-SUR-SURAN,1,Maison,78.0,3.0,497.0
06/01/2025,Vente,"215000,00",1150.0,LAGNIEU,1,Maison,78.0,4.0,83.0
02/10/2025,Vente,"229000,00",1310.0,POLLIAT,1,Maison,65.0,3.0,332.0
30/12/2025,Vente,"375000,00",1340.0,BEREZIAT,1,Appartement,38.0,2.0,614.0
21/07/2025,Vente,"230000,00",1510.0,TALISSIEU,1,Maison,103.0,4.0,2535.0
30/09/2025,Vente,"260000,00",1700.0,SAINT-MAURICE-DE-BEYNOST,1,Maison,96.0,5.0,85.0
19/06/2025,Vente,"128500,00",2340.0,DIZY LE GROS,2,Maison,30.0,2.0,249.0
07/03/2025,Vente,"130000,00",1370.0,SAINT-ETIENNE-DU-BOIS,1,Maison,94.0,3.0,356.0
07/10/2025,Vente,"235000,00",1250.0,CEYZERIAT,1,Maison,120.0,5.0,939.0
21/02/2025,Vente,"167000,00",1190.0,CHEVROUX,1,Maison,95.0,4.0,1006.0
19/05/2025,Vente,"51600,00",2300.0,CHAUNY,2,Maison,112.0,4.0,242.0
06/03/2025,Vente,"260000,00",2860.0,PRESLES ET THIERNY,2,Maison,160.0,5.0,643.0
05/11/2025,Vente,"190000,00",1090.0,MONTMERLE-SUR-SAONE,1,Maison,80.0,4.0,274.0
08/12/2025,Vente,"353000,00",1120.0,DAGNEUX,1,Maison,132.0,5.0,908.0
04/02/2025,Vente,"360000,00",1120.0,DAGNEUX,1,Maison,134.0,5.0,684.0
24/04/2025,Vente,"210000,00",1340.0,ATTIGNAT,1,Maison,144.0,7.0,346.0
18/12/2025,Vente,"48000,00",1250.0,POUILLAT,1,Maison,68.0,1.0,51.0
26/12/2025,Vente,"118000,00",1260.0,VALROMEY-SUR-SERAN,1,Maison,73.0,3.0,380.0
17/04/2025,Vente,"825000,00",1170.0,SEGNY,1,Maison,220.0,4.0,617.0
01/09/2025,Vente,"330000,00",1120.0,DAGNEUX,1,Maison,110.0,4.0,233.0
26/03/2025,Vente,"42880,00",2110.0,BOHAIN-EN-VERMANDOIS,2,Maison,128.0,6.0,214.0
28/08/2025,Vente,"272500,00",1150.0,LAGNIEU,1,Maison,90.0,4.0,614.0
16/07/2025,Vente,"87000,00",2300.0,GUNY,2,Maison,65.0,3.0,630.0
20/11/2025,Vente,"55000,00",1580.0,MATAFELON-GRANGES,1,Maison,58.0,3.0,391.0
22/07/2025,Vente,"600000,00",1710.0,THOIRY,1,Maison,136.0,4.0,521.0
16/07/2025,Vente,"218900,00",2000.0,LAON,2,Maison,110.0,5.0,188.0
10/01/2025,Vente,"354450,00",1700.0,MIRIBEL,1,Maison,106.0,5.0,235.0
06/03/2025,Vente,"190000,00",2300.0,BICHANCOURT,2,Maison,135.0,4.0,784.0
11/12/2025,Vente,"370000,00",1990.0,RELEVANT,1,Maison,210.0,8.0,475.0
14/04/2025,Vente,"50000,00",2800.0,LA FERE,2,Maison,150.0,3.0,81.0
01/07/2025,Vente,"212500,00",2140.0,FONTAINE-LES-VERVINS,2,Maison,103.0,4.0,1069.0
19/09/2025,Vente,"50000,00",1230.0,NIVOLLET-MONTGRIFFON,1,Maison,58.0,5.0,450.0
02/06/2025,Vente,"159000,00",1510.0,LA BURBANCHE,1,Maison,132.0,5.0,240.0
24/01/2025,Vente,"160000,00",1510.0,ARTEMARE,1,Appartement,30.0,1.0,301.0
11/04/2025,Vente,"336000,00",1600.0,REYRIEUX,1,Maison,96.0,4.0,342.0
20/05/2025,Vente,"66491,20",2110.0,PREMONT,2,Maison,48.0,3.0,1475.0
04/07/2025,Vente,"285000,00",1200.0,VALSERHONE,1,Maison,60.0,4.0,803.0
06/03/2025,Vente,"20000,00",1250.0,NIVIGNE ET SURAN,1,Maison,16.0,1.0,600.0
20/11/2025,Vente,"230000,00",1310.0,CONFRANCON,1,Maison,90.0,3.0,776.0
05/04/2025,Vente,"146000,00",2400.0,ESSOMES SUR MARNE,2,Maison,118.0,4.0,468.0
06/06/2025,Vente,"185780,00",2840.0,ATHIES SOUS LAON,2,Maison,89.0,4.0,562.0
15/04/2025,Vente,"315000,00",1320.0,SAINT-NIZIER-LE-DESERT,1,Maison,110.0,5.0,500.0
11/04/2025,Vente,"95000,00",2140.0,VERVINS,2,Maison,125.0,6.0,281.0
14/02/2025,Vente,"165000,00",2800.0,CHARMES,2,Maison,164.0,8.0,538.0
22/09/2025,Vente,"119700,00",1300.0,GROSLEE-SAINT-BENOIT,1,Maison,24.0,1.0,577.0
03/03/2025,Vente,"172700,00",2800.0,VERSIGNY,2,Maison,110.0,6.0,393.0
22/04/2025,Vente,"535000,00",1170.0,SEGNY,1,Maison,131.0,6.0,844.0
05/05/2025,Vente,"37000,00",1370.0,MEILLONNAS,1,Maison,18.0,2.0,192.0
27/08/2025,Vente,"320000,00",1350.0,ANGLEFORT,1,Maison,130.0,6.0,1027.0
29/07/2025,Vente,"225000,00",1500.0,AMBRONAY,1,Maison,110.0,4.0,378.0
30/01/2025,Vente,"220000,00",1800.0,SAINT-JEAN-DE-NIOST,1,Appartement,90.0,4.0,278.0
25/07/2025,Vente,"470000,00",1440.0,VIRIAT,1,Maison,132.0,5.0,1264.0
19/03/2025,Vente,"150000,00",1140.0,GARNERANS,1,Maison,125.0,3.0,2703.0
05/06/2025,Vente,"275000,00",2800.0,LA FERE,2,Appartement,78.0,3.0,1579.0
25/07/2025,Vente,"975000,00",1440.0,VIRIAT,1,Maison,167.0,6.0,500.0
07/07/2025,Vente,"290000,00",1630.0,SERGY,1,Appartement,90.0,4.0,79.0
30/12/2025,Vente,"910000,00",1170.0,CHEVRY,1,Maison,190.0,8.0,1247.0
29/01/2025,Vente,"31500,00",2000.0,LAON,2,Maison,52.0,2.0,630.0
19/02/2025,Vente,"109000,00",2100.0,SAINT QUENTIN,2,Appartement,30.0,2.0,101.0
23/07/2025,Vente,"104000,00",1800.0,SAINT-JEAN-DE-NIOST,1,Maison,78.0,3.0,1109.0
29/01/2025,Vente,"1155000,00",1170.0,GEX,1,Appartement,12.0,1.0,515.0
14/04/2025,Vente,"185000,00",2200.0,SOISSONS,2,Maison,50.0,5.0,100.0
02/09/2025,Vente,"337850,00",1330.0,SAINTE-OLIVE,1,Maison,128.0,6.0,1200.0
07/05/2025,Vente,"215000,00",2500.0,MARTIGNY,2,Maison,141.0,5.0,6600.0
07/03/2025,Vente,"60000,00",2110.0,BOHAIN-EN-VERMANDOIS,2,Maison,124.0,6.0,128.0
16/06/2025,Vente,"173150,00",2600.0,VILLERS-COTTERETS,2,Maison,92.0,5.0,465.0
27/10/2025,Vente,"425000,00",1120.0,LA BOISSE,1,Maison,90.0,4.0,883.0
05/06/2025,Vente,"161000,00",2790.0,SERAUCOURT LE GRAND,2,Maison,112.0,6.0,1146.0
23/07/2025,Vente,"195000,00",1000.0,BOURG-EN-BRESSE,1,Maison,86.0,5.0,900.0
19/03/2025,Vente,"75000,00",2240.0,BRISSY-HAMEGICOURT,2,Maison,67.0,4.0,856.0
05/06/2025,Vente,"75000,00",2100.0,SAINT QUENTIN,2,Maison,76.0,4.0,315.0
21/02/2025,Vente,"920000,00",1100.0,BELLIGNAT,1,Appartement,61.0,3.0,678.0
07/08/2025,Vente,"435000,00",1250.0,MONTAGNAT,1,Maison,146.0,6.0,727.0
28/02/2025,Vente,"65000,00",2150.0,SISSONNE,2,Maison,70.0,3.0,425.0
27/03/2025,Vente,"62000,00",2350.0,GIZY,2,Maison,122.0,3.0,447.0
17/02/2025,Vente,"299000,00",1150.0,LAGNIEU,1,Maison,107.0,4.0,662.0
20/10/2025,Vente,"286000,00",1460.0,BEARD-GEOVREISSIAT,1,Maison,101.0,4.0,600.0
25/06/2025,Vente,"220000,00",1370.0,VAL-REVERMONT,1,Maison,220.0,5.0,55.0
04/03/2025,Vente,"144900,00",2200.0,BILLY SUR AISNE,2,Maison,76.0,5.0,472.0
10/07/2025,Vente,"145000,00",2200.0,CUISY EN ALMONT,2,Maison,59.0,2.0,435.0
22/01/2025,Vente,"659630,00",1170.0,CESSY,1,Maison,105.0,6.0,385.0
06/02/2025,Vente,"80000,00",2510.0,ETREUX,2,Maison,123.0,5.0,328.0
13/01/2025,Vente,"475000,00",1600.0,SAINT-BERNARD,1,Maison,100.0,4.0,500.0
15/01/2025,Vente,"340000,00",1400.0,DOMPIERRE-SUR-CHALARONNE,1,Appartement,69.0,2.0,993.0
08/08/2025,Vente,"267000,00",1390.0,TRAMOYES,1,Maison,81.0,4.0,1390.0
28/08/2025,Vente,"340000,00",1800.0,MEXIMIEUX,1,Maison,90.0,4.0,660.0
09/07/2025,Vente,"80000,00",1800.0,VILLIEU-LOYES-MOLLON,1,Appartement,76.0,4.0,72.0
05/05/2025,Vente,"363400,00",1360.0,LOYETTES,1,Maison,109.0,5.0,914.0
19/06/2025,Vente,"560000,00",1700.0,NEYRON,1,Maison,196.0,5.0,500.0
30/04/2025,Vente,"365400,00",2200.0,PASLY,2,Maison,181.0,7.0,500.0
14/01/2025,Vente,"54900,00",2700.0,TERGNIER,2,Maison,74.0,4.0,272.0
12/09/2025,Vente,"344000,00",1480.0,FRANS,1,Maison,75.0,4.0,634.0
15/05/2025,Echange,"54000,00",2400.0,CHATEAU THIERRY,2,Maison,147.0,5.0,226.0
08/10/2025,Vente,"157000,00",1250.0,HAUTECOURT-ROMANECHE,1,Maison,90.0,3.0,185.0
10/07/2025,Vente,"165000,00",1300.0,IZIEU,1,Maison,136.0,4.0,116.0
12/12/2025,Vente,"182800,00",1300.0,CONTREVOZ,1,Maison,120.0,5.0,122.0
12/06/2025,Vente,"200000,00",1110.0,PLATEAU D'HAUTEVILLE,1,Maison,143.0,5.0,362.0
11/12/2025,Vente,"81000,00",1100.0,OYONNAX,1,Maison,25.0,1.0,223.0
24/11/2025,Vente,"335620,00",1090.0,MONTCEAUX,1,Maison,130.0,6.0,883.0
05/06/2025,Vente,"349000,00",1700.0,MIRIBEL,1,Maison,93.0,4.0,301.0
31/07/2025,Vente,"50000,00",1230.0,CHALEY,1,Maison,48.0,2.0,30.0
20/05/2025,Vente,"319000,00",1400.0,CHATILLON-SUR-CHALARONNE,1,Maison,149.0,9.0,1606.0
01/07/2025,Vente,"74000,00",2250.0,MARLE,2,Maison,78.0,4.0,739.0
23/05/2025,Vente,"153650,00",2850.0,LE CHARMEL,2,Maison,110.0,5.0,598.0
18/09/2025,Vente,"285000,00",1990.0,SAINT-TRIVIER-SUR-MOIGNANS,1,Maison,87.0,5.0,1157.0
31/01/2025,Vente,"219000,00",2880.0,BUCY LE LONG,2,Maison,85.0,4.0,396.0
09/04/2025,Vente,"140000,00",2140.0,JEANTES,2,Maison,102.0,5.0,1058.0
22/10/2025,Vente,"500000,00",1630.0,PERON,1,Maison,100.0,4.0,529.0
24/04/2025,Vente,"140000,00",1540.0,VONNAS,1,Maison,103.0,6.0,1301.0
31/10/2025,Vente,"189000,00",1190.0,CHAVANNES-SUR-REYSSOUZE,1,Maison,90.0,4.0,1883.0
03/04/2025,Vente,"58000,00",2250.0,TAVAUX ET PONTSERICOURT,2,Maison,120.0,5.0,378.0
03/09/2025,Vente,"55000,00",1600.0,MASSIEUX,1,Maison,23.0,2.0,157.0
24/02/2025,Vente,"210000,00",2260.0,SAINT ALGIS,2,Maison,120.0,4.0,5400.0
01/04/2025,Vente,"355000,00",1500.0,AMBERIEU-EN-BUGEY,1,Appartement,55.0,3.0,342.0
29/04/2025,Vente,"930000,00",1220.0,DIVONNE-LES-BAINS,1,Maison,141.0,5.0,1000.0
17/01/2025,Vente,"120000,00",2700.0,TERGNIER,2,Maison,92.0,5.0,247.0
23/04/2025,Vente,"178000,00",2230.0,FRESNOY LE GRAND,2,Maison,74.0,4.0,814.0
01/10/2025,Vente,"150000,00",1340.0,FOISSIAT,1,Maison,90.0,2.0,2638.0
12/06/2025,Vente,"219380,00",2840.0,ATHIES SOUS LAON,2,Maison,106.0,5.0,600.0
25/03/2025,Vente,"221000,00",2400.0,NESLES LA MONTAGNE,2,Maison,100.0,3.0,693.0
10/06/2025,Vente,"111000,00",2150.0,SISSONNE,2,Maison,127.0,5.0,330.0
09/10/2025,Vente,"144700,00",1230.0,TORCIEU,1,Maison,65.0,3.0,178.0
24/04/2025,Vente,"131100,00",2000.0,CHAMBRY,2,Maison,70.0,4.0,631.0
06/01/2025,Vente,"120000,00",2700.0,TERGNIER,2,Maison,109.0,7.0,569.0
25/06/2025,Vente,"390000,00",1440.0,VIRIAT,1,Maison,171.0,6.0,586.0
03/09/2025,Vente,"260000,00",1300.0,BRENS,1,Maison,138.0,9.0,963.0
28/04/2025,Vente,"215000,00",1960.0,PERONNAS,1,Maison,90.0,4.0,960.0
17/11/2025,Vente,"265000,00",1960.0,SAINT-ANDRE-SUR-VIEUX-JONC,1,Maison,127.0,6.0,700.0
04/02/2025,Vente,"209000,00",2570.0,ESSISES,2,Maison,121.0,7.0,500.0
30/09/2025,Vente,"150000,00",1230.0,ARGIS,1,Maison,60.0,2.0,7837.0
07/08/2025,Vente,"169000,00",1350.0,CULOZ-BEON,1,Maison,123.0,4.0,47.0
18/12/2025,Vente,"420000,00",1480.0,VILLENEUVE,1,Maison,160.0,4.0,1201.0
13/05/2025,Vente,"211045,06",1380.0,BAGE-DOMMARTIN,1,Maison,82.0,4.0,355.0
13/10/2025,Vente,"551600,00",1390.0,MIONNAY,1,Maison,126.0,5.0,403.0
20/03/2025,Vente,"484650,00",1000.0,SAINT-DENIS-LES-BOURG,1,Maison,180.0,6.0,1994.0
15/09/2025,Vente,"286000,00",1090.0,MONTCEAUX,1,Maison,146.0,4.0,1329.0
31/01/2025,Vente,"344930,00",1120.0,DAGNEUX,1,Maison,115.0,5.0,459.0
10/01/2025,Vente,"137000,00",2630.0,MENNEVRET,2,Maison,90.0,2.0,625.0
13/06/2025,Vente,"270000,00",1150.0,SAINT-VULBAS,1,Maison,110.0,5.0,988.0
18/07/2025,Vente,"287000,00",1100.0,BELLIGNAT,1,Maison,95.0,4.0,693.0
18/03/2025,Vente,"285000,00",1120.0,DAGNEUX,1,Maison,90.0,4.0,431.0
01/12/2025,Vente,"576000,00",1220.0,DIVONNE-LES-BAINS,1,Maison,290.0,9.0,476.0
21/05/2025,Vente,"298000,00",1090.0,GUEREINS,1,Maison,84.0,4.0,331.0
30/01/2025,Vente,"125000,00",2200.0,SOISSONS,2,Maison,65.0,4.0,262.0
21/02/2025,Vente,"100000,00",2170.0,ESQUEHERIES,2,Maison,111.0,4.0,1245.0
06/02/2025,Vente,"143000,00",2250.0,ERLON,2,Maison,89.0,5.0,442.0
28/07/2025,Vente,"80000,00",1230.0,SAINT-RAMBERT-EN-BUGEY,1,Maison,62.0,3.0,62.0
06/05/2025,Vente,"63600,00",2170.0,FONTENELLE,2,Maison,109.0,4.0,330.0
11/09/2025,Vente,"278000,00",1370.0,VAL-REVERMONT,1,Maison,141.0,5.0,407.0
17/01/2025,Vente,"27600,00",1150.0,VAUX-EN-BUGEY,1,Maison,53.0,3.0,76.0
17/02/2025,Vente,"162050,00",2600.0,VILLERS-COTTERETS,2,Maison,94.0,5.0,388.0
28/04/2025,Vente,"74000,00",2300.0,CHAUNY,2,Maison,70.0,4.0,404.0
23/05/2025,Vente,"145000,00",2870.0,CREPY,2,Maison,124.0,5.0,745.0
23/01/2025,Vente,"230000,00",1320.0,CHALAMONT,1,Maison,94.0,4.0,7085.0
10/02/2025,Vente,"276000,00",1500.0,AMBERIEU-EN-BUGEY,1,Maison,103.0,4.0,272.0
11/04/2025,Vente,"185500,00",2290.0,EPAGNY,2,Maison,102.0,3.0,398.0
03/09/2025,Vente,"470000,00",1330.0,AMBERIEUX-EN-DOMBES,1,Maison,116.0,5.0,4124.0
02/01/2025,Vente,"182500,00",1470.0,BRIORD,1,Maison,47.0,2.0,641.0
24/11/2025,Vente,"315000,00",1480.0,JASSANS-RIOTTIER,1,Maison,155.0,7.0,778.0
25/04/2025,Vente,"420000,00",1340.0,JAYAT,1,Maison,80.0,3.0,1174.0
30/06/2025,Vente,"180000,00",1150.0,VAUX-EN-BUGEY,1,Maison,66.0,3.0,70.0
13/05/2025,Vente,"285000,00",1500.0,AMBERIEU-EN-BUGEY,1,Maison,92.0,4.0,341.0
31/01/2025,Vente,"70000,00",2410.0,SAINT GOBAIN,2,Maison,82.0,4.0,499.0
10/09/2025,Vente,"150,00",1290.0,CRUZILLES-LES-MEPILLAT,1,Maison,83.0,3.0,1.0
07/08/2025,Vente,"357000,00",1500.0,AMBERIEU-EN-BUGEY,1,Maison,98.0,5.0,818.0
22/12/2025,Vente,"215000,00",1500.0,SAINT-MAURICE-DE-REMENS,1,Maison,82.0,4.0,166.0
03/07/2025,Vente,"124000,00",1450.0,PONCIN,1,Appartement,27.0,1.0,44.0
19/05/2025,Vente,"380000,00",1300.0,CUZIEU,1,Maison,200.0,5.0,818.0
16/01/2025,Vente,"400000,00",1600.0,MISERIEUX,1,Maison,183.0,5.0,500.0
31/03/2025,Vente,"140000,00",2380.0,FRESNES SOUS COUCY,2,Maison,80.0,3.0,624.0
30/10/2025,Vente,"365000,00",1300.0,BELLEY,1,Maison,126.0,6.0,1067.0
10/06/2025,Vente,"380000,00",1450.0,PONCIN,1,Maison,137.0,5.0,957.0
03/07/2025,Vente,"105000,00",1340.0,SAINT-DIDIER-D AUSSIAT,1,Maison,157.0,5.0,247.0
30/07/2025,Vente,"340000,00",1800.0,SAINT-MAURICE-DE-GOURDANS,1,Maison,91.0,4.0,500.0
25/03/2025,Vente,"33545,00",2400.0,CHATEAU THIERRY,2,Maison,85.0,4.0,152.0
18/04/2025,Vente,"140000,00",2130.0,COURMONT,2,Maison,80.0,4.0,420.0
04/04/2025,Vente,"71000,00",2800.0,TRAVECY,2,Maison,110.0,4.0,34.0
10/09/2025,Vente,"160000,00",1500.0,BETTANT,1,Appartement,56.0,3.0,312.0
21/02/2025,Vente,"291500,00",1480.0,VILLENEUVE,1,Maison,242.0,7.0,1655.0
29/04/2025,Vente,"145000,00",2210.0,LATILLY,2,Maison,90.0,5.0,321.0
05/09/2025,Vente,"185000,00",1660.0,VANDEINS,1,Maison,142.0,5.0,574.0
08/08/2025,Vente,"825000,00",1851.0,MARBOZ,1,Maison,270.0,10.0,3385.0
12/02/2025,Vente,"115000,00",2540.0,VIELS MAISONS,2,Maison,93.0,3.0,1020.0
15/05/2025,Vente,"450000,00",1800.0,VILLIEU-LOYES-MOLLON,1,Maison,152.0,5.0,5270.0
23/07/2025,Vente,"403000,00",1200.0,BILLIAT,1,Maison,120.0,3.0,360.0
14/03/2025,Vente,"126000,00",2150.0,SISSONNE,2,Maison,81.0,4.0,741.0
03/02/2025,Vente,"612600,00",1710.0,THOIRY,1,Maison,136.0,6.0,928.0
05/06/2025,Vente,"300000,00",1960.0,PERONNAS,1,Maison,81.0,5.0,1418.0
02/04/2025,Vente,"133000,00",1300.0,BELLEY,1,Maison,100.0,3.0,69.0
07/02/2025,Vente,"255000,00",1000.0,BOURG-EN-BRESSE,1,Maison,133.0,6.0,600.0
02/07/2025,Vente,"199000,00",1160.0,PONT-D AIN,1,Maison,113.0,4.0,261.0
05/03/2025,Vente,"236000,00",2370.0,VAILLY-SUR-AISNE,2,Maison,109.0,4.0,562.0
25/03/2025,Vente,"160000,00",2100.0,SAINT QUENTIN,2,Maison,87.0,4.0,987.0
27/03/2025,Vente,"370000,00",1500.0,AMBRONAY,1,Maison,50.0,1.0,1340.0
04/09/2025,Vente,"219300,00",1090.0,MONTMERLE-SUR-SAONE,1,Maison,116.0,5.0,1698.0
11/03/2025,Vente,"87700,00",1470.0,BRIORD,1,Appartement,39.0,1.0,150.0
20/01/2025,Vente,"339180,00",1120.0,DAGNEUX,1,Maison,100.0,5.0,750.0
13/03/2025,Vente,"180000,00",1000.0,BOURG-EN-BRESSE,1,Maison,144.0,5.0,830.0
18/11/2025,Vente,"319000,00",1800.0,VILLIEU-LOYES-MOLLON,1,Maison,100.0,4.0,1400.0
25/08/2025,Vente,"271900,00",1480.0,FRANS,1,Maison,85.0,4.0,244.0
24/07/2025,Vente,"477000,00",1170.0,CHEVRY,1,Maison,170.0,5.0,360.0
31/03/2025,Vente,"78750,00",2000.0,LAON,2,Maison,47.0,3.0,99.0
22/03/2025,Vente,"140000,00",2210.0,BRECY,2,Maison,164.0,8.0,3366.0
26/08/2025,Vente,"476000,00",1120.0,THIL,1,Maison,148.0,5.0,1009.0
30/04/2025,Vente,"94000,00",2400.0,LUCY LE BOCAGE,2,Maison,84.0,4.0,157.0
05/06/2025,Vente,"60000,00",2300.0,CHAUNY,2,Maison,2.0,0.0,72.0
23/07/2025,Vente,"290000,00",1150.0,LAGNIEU,1,Maison,110.0,5.0,900.0
08/03/2025,Vente,"160000,00",2480.0,BRAY-SAINT-CHRISTOPHE,2,Maison,105.0,3.0,1243.0
22/04/2025,Vente,"130000,00",2700.0,TERGNIER,2,Maison,60.0,3.0,688.0
26/06/2025,Vente,"425200,00",1120.0,PIZAY,1,Maison,126.0,6.0,500.0
26/05/2025,Vente,"94500,00",2270.0,FROIDMONT COHARTILLE,2,Maison,72.0,4.0,437.0
06/11/2025,Vente,"200000,00",1340.0,MONTREVEL-EN-BRESSE,1,Maison,104.0,5.0,2221.0
30/12/2025,Vente,"225000,00",1140.0,ILLIAT,1,Maison,84.0,4.0,345.0
16/12/2025,Vente,"365800,00",1360.0,LOYETTES,1,Maison,119.0,5.0,516.0
28/10/2025,Vente,"155000,00",1150.0,SOUCLIN,1,Maison,36.0,3.0,256.0
23/04/2025,Vente,"107900,00",2200.0,BERNOY LE CHATEAU,2,Maison,77.0,4.0,673.0
08/12/2025,Vente,"247000,00",1160.0,NEUVILLE-SUR-AIN,1,Maison,110.0,5.0,246.0
27/01/2025,Vente,"1000000,00",1170.0,GEX,1,Appartement,100.0,4.0,282.0
09/05/2025,Vente,"150000,00",1340.0,JAYAT,1,Maison,108.0,5.0,1044.0
26/03/2025,Vente,"260000,00",1300.0,PARVES ET NATTAGES,1,Maison,98.0,6.0,1053.0
15/04/2025,Vente,"125000,00",2840.0,FESTIEUX,2,Maison,133.0,3.0,542.0
31/07/2025,Vente,"330000,00",1480.0,VILLENEUVE,1,Maison,110.0,4.0,505.0
10/09/2025,Vente,"155000,00",1190.0,PONT-DE-VAUX,1,Appartement,34.0,1.0,278.0
14/05/2025,Vente,"257000,00",1000.0,BOURG-EN-BRESSE,1,Maison,108.0,5.0,533.0
03/03/2025,Vente,"182500,00",1960.0,PERONNAS,1,Appartement,43.0,2.0,784.0
13/03/2025,Vente,"195100,00",2600.0,SAINT PIERRE AIGLE,2,Maison,91.0,5.0,1481.0
15/09/2025,Vente,"259000,00",1400.0,L'ABERGEMENT-CLEMENCIAT,1,Maison,130.0,4.0,667.0
13/11/2025,Vente,"370000,00",1170.0,CHEVRY,1,Maison,87.0,4.0,120.0
18/12/2025,Vente,"210000,00",1150.0,CHAZEY-SUR-AIN,1,Maison,70.0,3.0,35.0
13/11/2025,Vente,"250000,00",1290.0,GRIEGES,1,Maison,128.0,6.0,1000.0
27/05/2025,Vente,"79000,00",2100.0,SAINT QUENTIN,2,Maison,60.0,3.0,87.0
29/04/2025,Vente,"8000,00",2800.0,CHARMES,2,Maison,50.0,3.0,88.0
08/12/2025,Vente,"525000,00",1630.0,ST-GENIS-POUILLY,1,Maison,118.0,4.0,417.0
21/05/2025,Vente,"132600,00",2640.0,TUGNY ET PONT,2,Maison,85.0,4.0,775.0
21/03/2025,Vente,"880000,00",1220.0,DIVONNE-LES-BAINS,1,Maison,84.0,4.0,760.0
09/04/2025,Vente,"70000,00",2140.0,VERVINS,2,Maison,98.0,3.0,132.0
27/06/2025,Vente,"1285000,00",1210.0,ORNEX,1,Maison,170.0,6.0,1000.0
